id,comment,category,replies,topic,title,date,time,political,religion,racism,find_abusive,find_abusive_reply
UgyUsglTNOtvsx2rV714AaABAg,There are mostly hindus saying to video maker you explained wrong While other hindu saying you explained right..😂😂,"[('wrong', 'is')]","['Fuck your Dhindu 🐄💩Religion , lol .']",religion,the differences between islam and hinduism,2/23/19,21:28:22,0,1,0,0,0
UgwsOsKjgNi6stpHd5t4AaABAg,Wow that dark coloured man is hot 🔥,"[('hot', 're')]","['You should see how indians test whites in stores .', 'I hate it when I make a good comment and later on realize I missed a typo .', 'hilarious ... ...', '*bag has a bottomless enchantment* *bag is opened to display an entire stores worth of clothing* *employee looks up* *the shelves are now empty* *woman : laughs in eastern european*', '😂😂😂😂']",racism ,black customer racially profiled in high end store,2/19/19,11:37:06,0,0,1,0,0
UgyZfliFs3L34Sg_59V4AaABAg,I really wonder what kanye was thinking...  Gop White conservative nra card carrying people wasnt the ones buying his album's or shoes.. What does he think people who go mudding and shootin in the woods on the weekends are now gonna go buy a kanye album and a 400 dollar pair of yeezy's?? This is gonna cost him big time...,"[('conservative', 'qas'), ('people', 'cds'), ('people', 'cds'), ('do', 'asm'), ('people', 'cds'), ('people', 'cds'), ('go', 'cds'), ('go', 'cds')]","[""Oh , I 'm crushed . A racist stranger on the internet does n't care what I say . Just devastating ."", ""atheist28403 - I just wrote this so you know I do n't care what you have to say"", ""Kanye did n't say racism does n't exist , that 's just how Trevor spun it because he did n't want to address what Kanye ACTUALLY said . Also , calling him `` Uncle Rukus '' is being racist toward him , genius .""]",racism ,kanye west ignites a debate about racism,4/26/18,16:04:06,0,0,1,0,0
UgwDB7MVHhpRlaQmiUp4AaABAg,some one needs to protect this poor guy the way he is speaking the truth no wonder no i can barely find anything positive about him in google,"[('poor', 'qas'), ('poor', 'is'), ('poor', 'is'), ('poor', 'is'), ('can', 'om'), ('can', 'cds')]",['No hes wanted but hes not a criminal .'],religion,an atheist confronts dr zakir naik,7/5/19,10:00:41,0,1,0,0,0
UgwgqhM4yAro7nfT05R4AaABAg,I lent know why but when somebody kicks me off my own property I personally get pissed.,"[('know', 'asm')]",['She ’ s working there as security'],racism ,black man asked to leave his own pool,3/1/19,21:45:03,0,0,1,0,0
Ugz_4VwMhJFd3_3rpDR4AaABAg,"State attorney: Do you have cards?
Officer: Go fish.","[('attorney', 'pa'), ('fish', 'asm')]",['LoL stfu You trying too hard'],racism ,police pull over florida state attorney,11/26/19,19:50:12,0,0,1,0,0
Ugw0f0SpO4APJAfOXwp4AaABAg,What did she say?,"[('do', 'asm')]","['🤣🤣🤣😂😂😂🤦🏿\u200d♀️', 'i would have squared up against that lady']",racism ,racial remark during high school graduation shocks crowd,7/28/19,3:00:12,0,0,1,0,0
UgjFH6T89N019XgCoAEC,No wonder everyone I knew watched this,"[('know', 'asm')]","[""Here I 'll even give you a like for such an original diss lol"", 'Oww that hurt so much😭', ""Please do n't mistake , criticizing Mussolini , with supporting/following Hillary .""]",political,donald trump vs. hillary clinton debate cold open - snl,10/4/16,17:20:36,1,0,0,0,0
UgwPuMxfQZ-H5wv_XPd4AaABAg,"The Quran repeats that stars are missiles to shoot against rebellious devils, instead of huge suns. The guy who wrote the Quran didn't know anything about astronomy (note: the ""lower heavens"", because according to the Quran there are seven heavens, 41:12, 2:29):


67:5 ""And we have, (from of old), adorned the lowest heaven with Lamps, and We have made such (Lamps) (as) missiles to drive away the Evil Ones, and have prepared for them the Penalty of the Blazing Fire.""


37:6-9 ""We have indeed decked the lower heaven with beauty (in) the stars, 
(For beauty) and for guard against all obstinate rebellious evil spirits, 
(So) they should not strain their ears in the direction of the Exalted Assembly but be cast away from every side.""

15:16-18 ""And We have placed within the heaven great stars and have beautified it for the observers. And We have protected it from every devil expelled [from the mercy of Allah ]. Except one who steals a hearing and is pursued by a clear burning flame"".","[('devil', 'cds'), ('do', 'asm'), ('know', 'asm'), ('obstinate', 'an'), ('evil', 'dmc'), ('evil', 'dmc'), ('evil', 'dmc'), ('devil', 'cds'), ('steal', 're'), ('steal', 'cds'), ('steal', 're')]","[""Umm , islam does n't respect non-believers , people of other religions , women , homosexuals , children , etc . Theres so much hate that originates from it . Why should we respect hatred and intolerance ?"", ""Islam hates all non-Muslims and commands Muslims to make everyone submit to it by any means necessary . It 's an evil cult .""]",religion,the scientific mistakes of the quran,7/10/19,11:48:47,0,1,0,0,0
UgzA9aHb6NXpf4gEFcx4AaABAg,Mom needs job when they get back from Disney...hire her in a law firm stat or news station ...,"[('firm', 'cds')]","[""Crenshawgrinder that 's what the KKKunt was aiming for !""]",racism ,woman who called police on black girl selling water,6/26/18,12:27:52,0,0,1,0,0
UgxI5QnqYJNINOFBPch4AaABAg,"The girl thinks she can just attack boys 
Dude I’m gonna use lethal martial arts on her and make her suffer","[('can', 'om'), ('can', 'cds')]","['mustve been a security camera , one of the people probably posted it as evidence against the delivery man']",racism ,"pizza delivery guy gets insulted, internet gets revenge",8/23/19,8:30:59,0,0,1,0,0
UgzdE1OTL9Ytg5r9XgF4AaABAg,Shes got a nice rump,"[('rump', 'om')]","['If he was white that would not have happened ( thats not meant racist but instead cause that woman kicks out all black people out of the pool reguarly ( theres multiple video evidence online', 'Big Geezer He ’ s not .']",racism ,black man asked to leave his own pool,12/13/18,22:09:30,0,0,1,0,0
UgzhG9J7Cbe_IQW4eEh4AaABAg,What's the point of this video? You don't think State Attorneys are able to be pulled over like anyone else?,"[('do', 'asm')]","['Intuitive Ha Mische boy you ’ re bright . 8 year olds comment .', 'takes one to see , one , Rob', 'And there are idiots turning this into a racial thing . Keep holding yourself down idiots .', ""Dev , on some white privilege shyt . ca n't wait till God clam these klansmen"", 'Why stop her for tinted windows if you dont have the proper equipment ? 🤔🤔']",racism ,police pull over florida state attorney,11/30/17,22:57:07,0,0,1,0,0
UgwdMh05N-DDxrMX6FN4AaABAg,more fake news,"[('fake', 'dmc'), ('fake', 'dmc'), ('fake', 'dmc')]",['why black people are thriving more than ever under this president ? ! ? ! ? LOL what a joke'],racism ,"panelist cries discussing racism, republican party",7/16/18,19:45:53,0,0,1,0,0
Ugip1dSLrOLq1ngCoAEC,I love it when justice prevails ! :D,"[('love', 'asm')]",['Malpaso 010 will you take anything from an arab to start with ? you never know those guys will slip some bomb in the pizza box !'],racism ,"pizza delivery guy gets insulted, internet gets revenge",1/26/17,0:21:14,0,0,1,0,0
UgyC5qYmsam7uDwyWu94AaABAg,Thank god Judas was there at the right time.,"[('god', 'cds')]","['`` You should have given us evidence `` Yeah , that would have been nice . Instead we get evidence to the contrary !']",religion,richard dawkins: 'somebody as intelligent as jesus would have been an atheist',8/3/18,16:01:42,0,1,0,0,0
Ugy7lf23wHzo48i4Npt4AaABAg,"1. Be careful what u wish for.
2. Why didn't they just give him 45?","[('do', 'asm')]",['Solur lmao'],racism ,"pizza delivery guy gets insulted, internet gets revenge",9/21/19,10:55:33,0,0,1,0,0
UgwJ8DRvCuUnuR0Ntdh4AaABAg,"For starters,
thoughts and prayers did not work or did not help. Amen","[('do', 'asm'), ('do', 'asm')]",['free lance they say that to respect thier prophets and because they are supposed to'],religion,"islam, judaism, and christianity - a conversation",3/10/18,8:03:50,0,1,0,0,0
Ugz6LIA4YI_7Nw9Bd1N4AaABAg,We don't have 300 million God's we have 33 types of god in Sanskrit koti also means types not just million,"[('do', 'asm'), ('god', 'cds'), ('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an')]",['do you mean Porkistan'],religion,the differences between islam and hinduism,5/11/19,16:08:10,0,1,0,0,0
Ugxy3t-KFaMB74W6BQx4AaABAg,"There is a lot of misinformation and lies in this video. Read the quran then judge Quran in English and Arabic with Audio
https://www.quranful.com","[('lot', 'cds'), ('lie', 'qas'), ('lie', 'cds'), ('lie', 'cds'), ('lie', 'dmc')]","['فاطمه ناجي There are a lot of Muslims trying to explain away all of the errors in the Quran . You cant explain away marrying and having sex with a 9 year old girl when you are a middle aged man who already has several wives .', ""Yet you ca n't name one !""]",religion,the scientific mistakes of the quran,8/1/19,8:52:48,0,1,0,0,0
Ugg4iltxpjM4z3gCoAEC,Baldwin's Trump is so spot on it's hilarious....and that bottom half schtick by Che....I was rolling,"[('bottom', 'om')]","[""It 's like 75 % accurate imo"", 'and Naftul Zvi is a tool']",political,donald trump vs. hillary clinton debate cold open - snl,10/2/16,9:52:26,1,0,0,0,0
UgwXKlqf8RLcWp9pB5d4AaABAg,Someone needs to get Ben a chill pill. Why did he enter a debate if he's that bad at keeping his cool?,"[('do', 'asm'), ('bad', 'dmc'), ('bad', 'ddf')]","[""Go reading more about Islam you do n't know anything about Islam""]",religion,sam harris and bill maher debate radical islam,10/27/19,16:48:26,0,1,0,0,0
UgzGQjeDfN8iGAV8fnt4AaABAg,Jus becuz she black gurl,"[('black', 'dmc'), ('black', 'ps'), ('black', 'ps')]",['Right ? State attorney is literally the top cop in the entire state ! What morons'],racism ,police pull over florida state attorney,6/18/19,16:37:48,0,0,1,0,0
Ugj74xYyZ_TvpngCoAEC,"I love how this is a FUCKING COMEDY SHOW and idiots are in the comments like "" they made trump look bad omg so bias so one sided ehhh"" plz stfu","[('love', 'asm'), ('idiots', 'asm'), ('idiots', 'ddp'), ('idiots', 'asf'), ('idiots', 'ddp'), ('idiots', 'ps'), ('idiots', 'cds'), ('comment', 'cds'), ('bad', 'dmc'), ('bad', 'ddf')]","['SNL is a late night COMEDY show you caveman .', 'Khadiza Ahmed what u said made 0 sense', 'DFrost 420 so donald trump is better pgdhsjqjej sure that racist ompla lompe', 'yup']",political,donald trump vs. hillary clinton debate cold open - snl,10/28/16,22:56:57,1,0,0,0,0
UgyYaVsPYSSRXv5-jbp4AaABAg,This is truth the negros always making trouble,"[('trouble', 'cds')]",['Scott Davis 😂'],racism ,racial remark during high school graduation shocks crowd,8/19/19,2:53:48,0,0,1,0,0
UgxyHnxGrdqobwTvh5l4AaABAg,I don't get why some people are on the lady side literally just a girl selling some water like come on it's just water,"[('do', 'asm'), ('people', 'cds'), ('people', 'cds'), ('lady', 'om')]","['@ Ms AmericanHorse Ok', ""Smitty Weston YOU DO N'T KNOW WHAT THE HE 'LL YOU ARE TALKING ABOUT . PLEASE ! ! ! !""]",racism ,woman who called police on black girl selling water,8/19/19,17:18:02,0,0,1,0,0
Ugg9xkppwmj6LngCoAEC,"You just froze a baby! ""Genital Warts"".....","[('baby', 'asf'), ('baby', 'cds')]","[""My friends and I played out the beach one 's short songs scene for our school talent show . And we got 2nd place ."", ""I sing Christie 's one and Rubio 's one randomly through the day ."", 'ikr', 'General_Luca 666 hahahahaha ! ! 😂😂']",political,first republican debate highlights: 2015,11/7/16,0:08:17,1,0,0,0,0
Ugx_tJOMqMBa7e744DF4AaABAg,"We praise sheik omar for nailing it, but let’s not forget that it is all by Allahs mercy that he gave him the wisdom. Everything is from Allah.","[('sheik', 'cds')]","['Nur Efsan Thank you !', 'ayemsa 06 https : //youtu.be/Dp5Ghb5Oawo', 'Umarım bir yolunu bulur anlarsın çok hoş bir video', 'you can use automatic translation feature and then choose your language']",religion,"islam, judaism, and christianity - a conversation",10/14/18,16:39:29,0,1,0,0,0
Ugx6y2QmU8oiFU3NoWh4AaABAg,Im an agnostic.  Im not sure there isn't an Easter bunny,"[('bunny', 'an')]","[""@ Bravo Khan : you have the wrong sum - try this one : 0 = ( +1 ) + ( -1 ) from empty space , matter and anti-matter can appear - but where 's all the anti-matter I hear you say ? livescience [ dot ] com/63907-misbehaving-neutrinos-why-universe-exists [ dot ] html"", 'Nobody claims anything came from nothing , stop using strawman arguments .']",religion,richard dawkins: 'somebody as intelligent as jesus would have been an atheist',12/30/18,2:32:53,0,1,0,0,0
