id,comment,replies,title,labels,political,religion,other,date,time
UggxjdBes-Ig83gCoAEC,"the basis of all religions...(from time of aztecs...pharaohs..ancient greeks.. moses christ mohammed..etc..)is  that there are..and will always be  idiots who believe that a human being (be it moses ,pharaoh,christ,mohammed..etc) has comunicated with god or angels !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
""religion was created when the first conman met the first idiot..""",['Rc ProHunter Atheism is the truth that is encrypted in the Quran . I hope all my Muslim brothers and sisters realise this and leave Islam as that is the true message of Prophet Muhammad . Allah would have stopped the death of babies in bombing if he existed . The message of Muhammad is to live life the way you wish to deeming what ’ s right . Not what is dictated in the Quran which is a test for Muslims . Atheism is the ultimate truth of Islam'],atheism in egypt: the challenges facing non-believers? bbc news,0,0,1,0,4/12/16,14:41:56
Ugi-YWLH5z1Be3gCoAEC,"Seriously, I wish I could have an opinion on Islam... I respect very much women like this one from the video, but it really doesn't convince me of the benevolence of Islam towards women...
Really, everyone can quote ine verse that say a peaceful thing and another verse that says the exact opposite...
Islamis a damn complicated thing !","[""GregorPQ are you reading the Qur'ran or . Having time in google . Dude I 've myself seen alotta fake websites . So you are just Level 1 am Level maxed up ."", ""GregorPQ lmao actually , I 've read the Quran like seven times I guess and I do n't see `` extremist '' verses know why ? Because I can understand , the jist and the background of the verses . Just because of Muslim countries , you ca n't ever judge a religion . Those are the laws of a country . Islam does n't oppress , extremist and ignorant Muslims do , have a nice day ."", 'British muslims telling you themselves that islam is an extremist dangerous cult : https : //www.youtube.com/watch ? v=AIgLwV21SA8', 'That are just facts : https : //www.youtube.com/watch ? v=Csl0gxWnyzs https : //wikiislam.net/wiki/Circumstances_Surrounding_Muhammad https : //www.youtube.com/watch ? v=V1f8y0oePjs https : //www.youtube.com/watch ? v=AIgLwV21SA8 11 of the 12 countries with the highest levels of discrimination against woman are muslim majority countries : https : //www.youtube.com/watch ? v=5NXtIUv5i2w']",what islam really says about women | alaa murabit,0,0,1,0,9/24/16,19:45:32
UgxxYxy8A5JBc21pIiJ4AaABAg,cops are being real snake out on the road. you can't trust them at all.,['The woman in the video later thanked them for being professional .'],police pull over florida state attorney,0,0,0,0,7/12/19,13:49:28
UgzWkPPC5jDBJ4cWcjp4AaABAg,The mother isn't black either,['https : //youtu.be/GekiIMh4ZkM ? list=PLxbgyxObZ_NMhxS3hQsjZDkExAtlIz2Ek'],woman who called police on black girl selling water,0,0,0,0,6/10/19,9:44:37
UgyJ-VH7-pIOqGHnSNR4AaABAg,Adios was not really that bad. This judge is too strict,['Comment Troller shell say adios when ur done'],judge flips out after getting flipped off,0,0,0,0,11/8/17,8:28:07
UgyMdLrV5ZQRYXZYy8Z4AaABAg,For anyone that says the judge is abusing his power should really think about it. why is this girl taking it as a joke because guess what if he let her just walk off like that all disrespectfully then everyone else thinks they can do it.,['that day it did'],judge flips out after getting flipped off,0,0,0,0,7/27/19,3:51:44
Ugy1Meg9hMQVwWXnckh4AaABAg,The devil is a fat 30 year old woman in yoga pants,['Eth3n_ Chung The rest of the street 😭😭💀'],woman who called police on black girl selling water,0,0,0,0,1/6/19,14:08:53
UgiQuRLUfJkSKHgCoAEC,"I'm surprised they didn't make fun of the fly on Hillary's face and the constant zooming in on her face

Trump they did perfect with Jaws","[""It 's hilarious""]",donald trump vs. hillary clinton town hall debate cold open - snl ,0,1,0,0,10/17/16,19:54:53
UgjziHzxw_2IjXgCoAEC,where did you find an unedited version of the debate?!,"[""+MaryplusFrances98 no idea . Been out seeing a bunch of bands . Guess I 'm too busy to have one ."", '@ Tom Boyle Can I ? Well there is this thing called a life . I have it . Hope that answers your question . Bye .', ""+MaryplusFrances98 any more to say on this subject ? Plenty ! Ca n't you tell I love yo talk . Any more to say to you ? Nope . Why on earth would I want to . Your argument lost all credibility when you changed ( albeit a very minor fact ) and denied it multiple times . You could have easily said , so what , I was wrong , 40 years hardly makes any difference in the scheme of my point . But you chose not to . Your opening gambit to me was do some research . Little did you know that I always do . The thing I discovered was that you do n't follow your own advice . That 's what these last few exchanges have been about , even though we 've both provided enough get outs and reasons to stop , you keep on pretending you did n't edit your post . Why on earth would I consider taking you seriously ? I can keep doing this . Can you ?"", ""@ Tom Boyle lol , you are trying so hard . Just stop . You do n't have anything else to say on THIS subject ? Then stop blowing up my notifications . You wan na be abstract ? good or you . I like to be direct and focused . Apply your wondrous abstract way of thinking to other aspects of your life ."", ""I was talking about how you get things wrong but still think you know what you 're talking about . I was using it as an example to prove my point . I was being pretty clear but maybe you do n't deal with abstract ideas very well . And yes , if you build an argument on facts that then turn out to be incorrect , it does n't say much for your point . I guess you 've never really debated on a large scale otherwise you 'd know the importance of accuracy in the information you present . Anyhow . Enjoy .""]",first republican debate highlights: 2015,0,1,0,0,11/7/15,0:00:46
UgwBfS8ZQQqth5JT_HF4AaABAg,"Do those deputies make house calls?
I would like to take them to my job and tape the mouths of my yapping coworkers.",['Race didn ’ t matter dude . Stop making stuff up . He did it because he just wouldn ’ t stop talking .'],judge orders suspect to have mouth taped during sentencing,0,0,0,0,11/10/19,2:32:14
UgxNTxbxIk7TSH-RkLN4AaABAg,You have to shave off his illegal beard which prevents legal gagging.,['Hahaha Austin Powers ! Awesome lol'],judge orders suspect to have mouth taped during sentencing,0,0,0,0,5/30/19,23:32:54
UgyTXwgFYvcuZTC0rHB4AaABAg,Evvvven if that observation happens to be true .you can't just get mad blurt it out and say it nowadays lady. U Ruined now. Smh,"['Tom Dickinson yeah-', 'very cool']",racial remark during high school graduation shocks crowd,0,0,0,0,11/5/19,6:50:32
UgjT6vwUoz_FHngCoAEC,first comment !!!,"['+Omi ツ , Omi ツ YOU WERE IN DOLAN I REMEBR YOU', ""I do n't know why you say `` we '' when your the only one saying it"", '+Omi ツ , Nice', '+Omi ツ , Omi ツ oh snap !', 'A babies grammar is better than yours though .']",black customer racially profiled in high end store,0,0,0,0,7/30/16,9:34:38
UgzzlxoGVHbOt5J0HrN4AaABAg,"I guess they should have asked Hillary if she was going to accept the results.  Oh, she was asked that question...but not by SNL...","['@ Toi Dean eh ?', 'As opposed to white men killing innocent people in a terroristic way ! ! !']",donald trump vs. hillary clinton third debate cold open - snl,0,1,0,0,10/14/19,9:17:15
Ugwe9OsSW05xNZADApN4AaABAg,"I mean I get why the the judge raised the bail when she flipped him but why did he do that when she just said adios, the judge charged her an extra 5000$ dollars for just saying adios??","[""Good ones do n't .""]",judge flips out after getting flipped off,0,0,0,0,9/16/19,16:53:07
Ugze2eUeLeWUa0J2PsR4AaABAg,"correct! we cannot be a Muslim if I didn't have faith about Jesus, Moses, Devid , Solomon, Isaac, Ismeal, Jacob, Abaraham, Noah, Adam (Peace be upon them). They all are prophets/messengers of Almighty GOD ALLAH","['@ Hania Abdelhafez : All I can say is the Muslim imam was far better than Muhammad Hijab or Zakir Naik , the Christian Minister was nowhere close to David Wood or Christian Prince or Robert Spencer and the Jewish Rabbi was not as articulate as Rabbi Tovia Singer . The outcome of debate can not decide the merit or demerit of the faiths of the debaters . It has to be decided by objective analysis of the teachings enshrined in their holy books , the compatibility of these teachings with a changing world , how effective these teachings are in fostering human values like tolerance , gender equality , freedom of conscience , animal rights and also how good their founders are as role models .', 'John Pereira I mean your not wrong , eloquent wording isn ’ t necessarily and indictication of truth , but you ’ d have to do your own digging into the religions and see why the Muslim dude understood his faith and what he was saying so well . Doing your own research is just as helpful , but don ’ t disregard everything that was said in the vid , it wasn ’ t wrong', 'Hate can blind u sometimes !']","islam, judaism, and christianity - a conversation",0,0,1,0,8/9/19,3:36:08
UgzwjKfgeHORFiPK-vx4AaABAg,"I ❤ you all no matter your religion ethnicity , class or race.
We are all beautiful people, let's respect,  tolerate and accept each other and leave with harmony.
Peace and love from your brother from the other side of the world 😊😉😀",['True'],the differences between islam and hinduism,0,0,1,0,1/15/19,16:24:50
UgyL_CGLAISCYdjVUTB4AaABAg,racism all over there eithr u shld knw politician or police y these ladies irritates whats their prb,"[""Nah it 's mainly America"", 'TrueDepth smh', '@ Oluwatoyin Aina What about African Americans ? Will they be allowed to stay ? Well that depends on which side they fight for in the coming war .', 'TrueDepth what about African Americans huh ? ? ? Most of them don ’ t even know their roots again', '@ TrueDepth There´s a whole different culture than the US . Most people in Europe and Scandinavia don´t care about skincolor/ race . But of course , there´s unintelligent idiots everywhere in this world , so I guess one could find some few that does .']",black man asked to leave his own pool,0,0,0,0,11/21/19,15:11:27
Ugj2vhAF18BW_XgCoAEC,Clearly this judge is abusing his powers. Changing the charge against this young woman just to verify his position of authority. This judge should be fired. Manipulation of law is a justification of corruption. ,"['@ Robert van Riezen Lol is that all you can say ?', '@ Swaggy Samurai Grow up !']",judge flips out after getting flipped off,0,0,0,0,3/8/15,14:46:21
Ugx-Hlo4Oyc3LZssIj14AaABAg,Plz don't compare pak Islam with Hindu,"['Islam is a religion that makes a fool of itself . Believing in moon and flying carpets .', 'Lol looks like you forget about your phedophile mohammad 🤣🤣🤣🤣🤣🤣🤣']",the differences between islam and hinduism,0,0,1,0,4/19/19,17:59:19
Ugzl2fv0DMWKuyeAWkJ4AaABAg,cop looks like Sheldon cooper,['Typical rasict'],judge orders suspect to have mouth taped during sentencing,0,0,0,0,9/30/19,0:22:51
UgxQZQ6kklN1ta53QFV4AaABAg,I don’t feel bad for this lady at all she deserves everything that’s happening to her,"[""Anna Davide LMAO AND THEY 'RE SELLING WATER HELP ! ! ! ! !"", ""DJ DIZZA BHUDIA right should n't she be licensed and open a store front ? Why do n't the cops raid her house like they did dispensaries ? You got ta love ignorance smh"", 'she needed some peace and quiet while she was working on her online business selling weed cookies ! lol the irony is incredible , she wanted to get all moral and she sells weed cookies with no permit', ""C Lee Right ? Call for backup ! Have the swat team on standby 😒 Seriously , I do n't even think there 's a diagnosis for this person 🤔"", 'Anna Davide And they have WATER ! Come quick !']",woman who called police on black girl selling water,0,0,0,0,7/4/18,16:16:15
Ugzdr-9x2zpQv1O4KoJ4AaABAg,Judges should just stick to facts not be abusing his power.,"[""No sorry you misunderstood , I assumed that because they are both hispanic that they would not be racist to one another . Hispanics can be racist just as much as anybody else I just found it odd that they 'd be racist against each other since they are basically the same skin tone , maybe if one was a white hispanic and the other was a black hispanic I could see how race could be brought into it ."", ""Valentina Martinez , From actual experience . It does n't matter who they are , as i 've seen plenty of racists who are against their own ethnicity from all ethnicities . You however assumed , just because they 're hispanic that they 're incapable of being racist . As if you 're implying that only certain ethinicities are capable of bring racist . Which is very wrong ."", ""Well they 're both hispanic so I doubt he is racist ...""]",judge flips out after getting flipped off,0,0,0,0,11/7/17,13:41:15
