id,comment,replies,find_abusive,find_abusive_reply,time,date,title,political,religion,racism,topic,category,word_count,char_count,replies_length,replies_word_count
Ugz28zmU03Xh2qdyPS54AaABAg,"1:44 oh, she was way out of line?! She said ""adios"" so he sentenced her to more money for what reason exactly? What do you want to her to respond with? Thank you?!? Who would not flip off a fucked up judge like that.",['Eat a big ole cock'],1,1,22:34:51,4/9/19,judge flips out after getting flipped off,0,0,1,racism ,"[('do', 'asm'), ('fuck', 'asm'), ('fuck', 'asm')]",44,216,1,5
UgzAJ4B39mT5clQ_yNd4AaABAg,Brett seem annoying as fuck even outside of this he that one nosy nerdy neighbor who has sheets over his windows,"['He was part of the show dummy . They were making what would you do moments so see how people would react only they didn ’ t tell you that .', ""It 's called chargeback , not recall . They ca n't chargeback funds if the card was swiped . If the card was keyed in and the cardholder reports it stolen or fraudulent , the merchant is SOL ."", 'OnlyAndrew the video is faked anyone who can ’ t see that is diagnosably retarded', 'Banks recall funds on stolen card purchases this hurts business a lot in credit card fraud although they might be able to claim some of it as a deficit with the IRS', 'Lol exactly']",1,1,7:07:38,12/8/18,black customer racially profiled in high end store,0,0,1,racism ,"[('fuck', 'asm'), ('fuck', 'asm'), ('nerdy', 'cds')]",21,112,5,119
Ugw4ZtrjVBD8tkpvVLh4AaABAg,Very stupid people....,"['this video was posted in 2018 though', 'jim taylor what do you mean ? Racism isn ’ t really a problem for us black folk unless you live outside of Texas or any other state besides California , Florida , and Alabama ( sometimes )', 'Yea only in america', ""`` peoples '' nice grammar carl , and racism is like an old mans teeth , few and far between ... lighten up ..."", 'Aliya Bhatti yeah but let ’ s be honest that hoe wouldn ’ t be going up to a 25 year old good looking white kid minding his business with the cops and the cops wouldn ’ t have treated him so shitty .']",1,1,11:42:22,3/7/19,black man asked to leave his own pool,0,0,1,racism ,"[('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds'), ('people', 'cds'), ('people', 'cds')]",3,22,5,117
UgyLTClKzVLkZsSkX454AaABAg,"This is science for primary school. Well explained, but are Muslims really that stupid or ignorant?","[""Admitting to be completely unreasonable takes balls . The best way to be sure to be *right* is to question , and being open to change mind when sufficient evidence is presented . But if you are n't interested in investigating the truth , then alright , keep going . You do you , man ."", ""Atleast you 're honest .""]",1,1,9:16:14,7/7/19,the scientific mistakes of the quran,0,1,0,religion,"[('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds'), ('ignorant', 'ddp'), ('ignorant', 'ddp')]",16,99,2,61
UgicAdaXAdstN3gCoAEC,what is so funny about mocking your future leader lmao,"[""+Shlomo Shekelberg that 's some Ken M shit right there ."", ""I would n't trust anything you read on WikiLeaks . Our pastor says its evil because gaining too much knowledge is the reason we were kicked out of eden in the first place""]",1,1,0:11:22,10/17/16,donald trump vs. hillary clinton town hall debate cold open - snl ,1,0,0,political,"[('mock', 'asm'), ('leader', 'cds')]",10,54,2,44
UghrWiMTnIKK2HgCoAEC,hey Saturday night live. You guys had fun living in your delusional world like the rest of liberal Hollywood and media believing Hillary was gonna win in a landslide. You were laughing at trump and making a mockery to your liberal audience. Well look whos laughing now you dumb shits. Us trump supporters knew what was coming for you.,"[""The material ? This is almost the exact debate , so it would be the debate that 's `` kinda ass ''"", ""cavemanspongebob no you do n't , it 's not funny when they try to put in little bits of `` info '' that are like bullet points about Trump and Hillary which are all misleading biased and retarded . The jokes get shrouded by the political views they try to shove down their viewers throats . Only thing funny as shit is that these fucking retards failed to get her elected ."", 'cavemanspongebob the impressions were good , but the material was kinda ass', ""cavemanspongebob which shows she was n't as desperate 😏"", 'Jared McLintock Finally . Someone I agree with . Instead of sitting on his ass , he went state to state , campaigning , while Hillary sat back and thought that she had it in the bag']",1,1,0:07:19,11/20/16,donald trump vs. hillary clinton third debate cold open - snl,1,0,0,political,"[('dumb', 'cds'), ('dumb', 'ddp'), ('shit', 'an'), ('shit', 'cds'), ('shit', 'ddp'), ('know', 'asm')]",59,334,5,152
UggRXkyABzihn3gCoAEC,"Let's just say, I kicked EVERY single ass.","['Russia', ""borgus schmorgus I do n't think congress would 've let anything pass through anyways . They 're stubborn af ."", ""Jesus Tonche if you think higher taxes would just be on the 1 % you 're living in a fantasy land"", 'borgus schmorgus higher taxes on that % 1 ... not much on the middle class .', ""Firstone2kill 's Gaming Channel free college doesnt mean shit it just means high taxes and you waiting for 2 to 3 years to get job""]",1,1,0:11:50,10/30/16,democratic debate cold open - snl,1,0,0,political,"[('ass', 'om'), ('ass', 'an'), ('ass', 'asm')]",8,42,5,83
UgzcsNVq-KXJoGg-O094AaABAg,She f****** stupid why you do that the little girl like that!!!,['Omar Brown gang weed'],1,1,2:27:46,8/23/18,woman who called police on black girl selling water,0,0,1,racism ,"[('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds'), ('do', 'asm')]",12,63,1,4
Ugzds-XQRvA5oH_x1z14AaABAg,I haven't seen that many assholes in one room.,"['Varsha Rajkumar please , even that job is to good . I was thinking hooker since she already likes foot in the ass .', ""Varsha Rajkumar my guess is she 's on backpage now lol"", ""Nah pizza delivery is too good a job for her . She 's better of waiting tables .""]",1,1,18:12:12,12/18/17,"pizza delivery guy gets insulted, internet gets revenge",0,0,1,racism ,"[('assholes', 'ddp')]",9,46,3,53
UgwJqgl90f3ryTl41Gd4AaABAg,"The phrase ""He/She is just playing 'the victim card'."" is the biggest load of dagshit by assholes who only want to shutdown people (with actual grievances) they disagree with, they whine and bitch about really trivial bullshit and take offense when people don't take them seriously. FUCK THOSE RACIEST ASSHOLES!!!","[""you 're simply ignorant if you think white people experience racism . i 'm sorry , but there has never been a time where white people have faced ANY oppression because of their skin color . literally never . and this is coming from a white person . idk why white people want to act like their lives are so hard because non-whites are fighting for equality . we do n't lose rights when other people gain them . what we can do is ... LISTEN to people 's concerns and stop being so closed-minded and defensive ."", 'Zoey 👏🏿', ""no , racism is dictated by its own definition . never did i say everything was great , in fact i said we have problems we have to work on . one suggests you actually read what was written . got any backing for that `` wrongful police call '' claim ? so far as i know , there has never even been a study on the subject ... yes , they DO justify the killing of whites . the cops will band together and justify the killing of pretty much anyone a cop has killed . they will even lie to cover each other 's backs , or present an investigation with `` the blue wall of silence . '' minorities do not have any sort of monopoly on being killed unjustly . and almost every time , the cop walks without a criminal charge being raised . you 're lucky if they dont pay him/her while they are on suspension . the sad fact of the matter is that most black people DO live in poverty in the US . i 'm pretty willing to bet that if you look at all these crime statistics , you 'll find the divide is based on income . yes , blacks have a lot more negative contact with the police ... but if you look at those same numbers by income level , things really normalize . black people who are not in poverty have rates of crime much closer to others of their income level , just like poor whites have about the same odds of having negative police contact . no , i am suggesting that there exist people of all races who are racist to any/all other races . i 'm saying that white people are minorities in places . you 'll note that the OP that is being discussed did not specify `` in the US , '' or `` racism enshrined in law . '' you wan na get down to it , your typical BET comic who does the `` black people do this , white people do that . '' routine is super racist . hell , the idea of `` black culture '' is racist . unless you yourself are an immigrant , or the child of one , or a native who was raised on a reservation , you were raised in `` american culture . '' separating yourself from the rest , by reason of your own skin color , is quite racist . plus , if you really want to get down to it , today 's `` black culture '' was manufactured by old white men to earn them billions ."", ""So racism is dictated by how racist the world is ? If were not as racist as another country that somehow makes everything great ? My comments never said white people do n't experience racism , I just said it 's not on the same level as minorities . Every race does n't get the cops wrongfully called on them at the same frequency as black people , for doing things that in no shape or form can be considered illegal if it was a white person . Some police justify anything , so I guess that 's your loophole ( police are government officials ) , but they do n't create the rules they only enforce them , they only do what they can inside the law . So if the people actually making the laws did something we can attack the over policing of Americans . The people making the laws are n't justifying white people being killed by cops , even before they have the full story ( or factual evidence ) . Some people on the other side do the same thing , but because the fact that they are normally non-violent offenders is an issue . It 's a proven fact that many black Americans are wrongfully convicted at higher rates than white people . Also not every story of a black person being shot or assaulted by a cop goes national , neither does every individual shot by an officer . It 's sad that any completely non-violent person has to die because of the cops ' fear . Also I hate to be personal , but a lot of people in America would see a black person living in a poverty stricken neighborhood most of their lives , as reason to justify the treatment of a community . When a black person experiences racism there 's always a large group of people justifying it with stereotypes . Are you saying that white people/white culture is treated the exact same as black people/black culture ?"", ""no one is ignoring anything . you 've also got it backwards , `` simple '' racism creates systematic racism . the venue was never specified . OP just said that `` all races , including white people , experience racism . '' my comment still stands because , as i said , the US holds no monopoly on white people or racism . hey , EVERY races gets the cops called on them when they shouldent be . every race wrongfully calls the cops . when was the last time the government justified the murder of a nonviolent white ? every single day . whites , however , can not often claim racism , so such stories rarely blow up . here 's one from a few years ago http : //www.foxcarolina.com/story/29714762/attorneys-letter-raising-new-questions-in-police-shooting-death-of-seneca-teen wonder why the story of a ( white ) cop killing an unarmed , nonviolent , ( white ) teenager did not go national ?""]",1,1,5:34:01,4/27/18,kanye west ignites a debate about racism,0,0,1,racism ,"[('victim', 'ddp'), ('assholes', 'ddp'), ('people', 'cds'), ('people', 'cds'), ('bitch', 'pr'), ('bitch', 'an'), ('bitch', 'an'), ('offense', 'cds'), ('offense', 're'), ('people', 'cds'), ('people', 'cds'), ('do', 'asm')]",50,313,5,1052
